frame_time_s,rms,spectral_centroid_hz,zcr,f0_hz,voiced,jitter,shimmer,hnr
10.1471,0.195797,2682.43,0.081543,320.94,1,0.030186,0.020241,2.6954
10.1703,0.19417,3204.82,0.072754,324.128,1,0.009885,0.008342,9.2609
10.1936,0.12273,2610.56,0.044434,389.707,0,,,
10.2168,0.120709,1085.59,0.013184,64.853,0,,,
10.24,0.12166,1446.23,0.018066,64.853,0,,,
10.2632,0.113987,1796.69,0.04248,66.687,0,,,
10.2864,0.130399,2327.69,0.067383,338.884,1,,,1.153
10.3097,0.141463,2846.99,0.089355,154.946,1,0.744941,0.081395,-0.0873
10.3329,0.143883,2575.56,0.09668,155.948,1,0.006443,0.016963,3.6327
10.3561,0.144974,2250.09,0.091797,166.956,1,0.06818,0.007555,6.9205
10.3793,0.140329,2448.79,0.080566,175.196,1,0.048167,0.032565,6.6411
10.4025,0.131241,2697.96,0.08252,175.427,1,0.001319,0.066932,6.2475
10.4258,0.119202,2877.35,0.082031,175.021,1,0.00232,0.096139,6.1894
10.449,0.109111,2858.55,0.097656,174.071,1,0.005443,0.088398,2.0965
10.4722,0.151148,2968.4,0.123047,173.427,1,0.003703,0.323038,-3.0875
10.4954,0.147489,3037.05,0.120117,171.922,1,0.008718,0.024501,-3.5544
10.5186,0.139953,2778.79,0.116211,164.404,1,0.044708,0.052434,-4.1213
10.5419,0.131037,2291.88,0.108398,163.858,1,0.003322,0.065805,-1.4963
10.5651,0.048961,2255.78,0.103516,116.497,0,,,
10.5883,0.021236,2940.47,0.129883,152.892,0,,,
10.6115,0.022142,3563.95,0.222656,233.016,0,,,
10.6347,0.020198,4971.36,0.285156,235.227,0,,,
10.658,0.019251,5295.09,0.319824,172.146,0,,,
10.6812,0.018495,4772.31,0.331543,69.4,0,,,
10.7044,0.121404,3286.51,0.265625,174.249,1,,,-0.68
10.7276,0.168308,2828.63,0.19873,174.853,1,0.00346,0.3238,-0.1906
10.7508,0.205396,2447.71,0.147949,284.54,1,0.477531,0.198488,-0.5018
10.7741,0.240382,2293.83,0.108887,311.478,1,0.090394,0.156965,-2.8082
10.7973,0.245293,2363.95,0.076172,314.99,1,0.011212,0.020223,-1.7811
10.8205,0.241602,2097.63,0.069824,79.155,1,1.196695,0.015162,-0.6112
10.8437,0.248404,1881.8,0.064453,64.853,0,,,
10.8669,0.255511,1732.64,0.048828,69.43,0,,,
10.8902,0.242417,1647.12,0.049805,69.494,0,,,
10.9134,0.251605,1668.09,0.049805,69.162,0,,,
10.9366,0.256855,1902.35,0.048828,67.21,0,,,
10.9598,0.256169,2011.64,0.060059,66.576,0,,,
10.983,0.254069,2143.6,0.055176,64.853,0,,,
11.0063,0.255198,1873.68,0.039551,64.853,0,,,
11.0295,0.249542,988.89,0.030273,64.853,0,,,
11.0527,0.227323,553.27,0.014648,66.029,0,,,
11.0759,0.239452,495.92,0.008789,64.853,0,,,
11.0991,0.241747,1245.21,0.015137,64.853,0,,,
11.1224,0.234046,2758.65,0.020996,64.853,0,,,
11.1456,0.232897,2814.94,0.022949,64.853,0,,,
11.1688,0.231749,1373.32,0.023438,64.853,0,,,
11.192,0.244158,1439.48,0.04541,64.853,0,,,
11.2152,0.243519,2657.77,0.05957,66.182,0,,,
11.2385,0.262191,2570.42,0.069824,68.06,0,,,
11.2617,0.267988,2207.94,0.079102,68.336,0,,,
11.2849,0.251039,2222.26,0.055664,340.067,1,,,2.3019
11.3081,0.242901,2008.8,0.039551,64.853,0,,,
11.3313,0.234748,1883.33,0.037598,70.286,1,,,1.736
11.3546,0.219601,1959.9,0.036133,394.346,0,,,
11.3778,0.199506,1892.26,0.039062,408.333,0,,,
11.401,0.194042,1960.29,0.044922,394.804,0,,,
11.4242,0.172628,2197.46,0.043945,408.333,0,,,
11.4474,0.151372,2428.38,0.04541,408.333,0,,,
11.4707,0.132457,2558.49,0.037109,408.333,0,,,
11.4939,0.112449,2052.29,0.026367,64.853,0,,,
11.5171,0.093718,1380.08,0.018555,64.853,0,,,
11.5403,0.07552,1203.66,0.006836,64.853,0,,,
11.5635,0.071514,1285.3,0.013184,64.853,0,,,
11.5868,0.062789,3172.79,0.056641,64.853,0,,,
11.61,0.053838,4616.42,0.057129,64.853,0,,,
11.6332,0.047281,4630.95,0.061523,396.149,0,,,
11.6564,0.041068,2972.81,0.058105,64.853,0,,,
11.6796,0.284118,1813.74,0.021484,64.853,0,,,
11.7029,0.430212,1752.36,0.027344,408.333,0,,,
11.7261,0.470684,1489.4,0.035156,128.703,1,,,-1.0192
11.7493,0.48961,1487.38,0.059082,64.853,0,,,
11.7725,0.425903,1745.49,0.074219,64.853,0,,,
11.7957,0.315874,1614.04,0.082031,346.983,1,,,2.6756
11.819,0.267684,1450.21,0.084961,340.479,1,0.018922,0.165158,2.1792
11.8422,0.256272,1423.12,0.070801,327.701,1,0.038245,0.043561,0.4489
11.8654,0.250439,1584.47,0.055176,408.333,0,,,
11.8886,0.214312,1626.89,0.044922,388.193,0,,,
11.9118,0.219319,1648.19,0.047363,388.063,0,,,
11.9351,0.228413,1977.21,0.035645,408.333,0,,,
11.9583,0.196154,1788.4,0.03418,408.333,0,,,
11.9815,0.206318,1187.07,0.031738,408.333,0,,,
12.0047,0.214538,795.88,0.015137,64.853,0,,,
12.0279,0.200295,1363.49,0.041016,408.333,0,,,
12.0512,0.220488,2684.19,0.049316,408.333,0,,,
12.0744,0.224681,2772.88,0.055176,408.333,0,,,
12.0976,0.198413,2680.33,0.060547,408.333,0,,,
12.1208,0.187088,2592.2,0.033691,357.543,1,,,6.0764
12.144,0.166043,1356.74,0.019043,64.853,0,,,
12.1673,0.129724,892.17,0.013672,64.853,0,,,
12.1905,0.14704,1310.18,0.033691,64.853,0,,,
12.2137,0.172826,2099.63,0.063477,408.333,0,,,
12.2369,0.194928,2224.11,0.094727,408.333,0,,,
12.2601,0.230719,2145.38,0.119629,343.632,1,,,-1.0389
12.2834,0.235389,1901.85,0.118652,345.957,1,0.006742,0.020036,-0.1838
12.3066,0.213794,1866.46,0.112305,336.366,1,0.028112,0.096154,-0.5648
12.3298,0.190743,1901.27,0.109863,324.12,1,0.037082,0.113959,-1.0528
12.353,0.149025,2087.06,0.108398,177.167,1,0.586305,0.24557,-0.016
12.3762,0.116008,2232.6,0.114746,178.998,1,0.010281,0.249154,0.9331
12.3995,0.196174,2529.57,0.119629,174.006,1,0.028279,0.513586,-0.9526
12.4227,0.223332,2556.23,0.109863,171.903,1,0.012159,0.129476,0.5872
12.4459,0.234873,2331.73,0.088379,168.961,1,0.017261,0.050375,2.4708
12.4691,0.241212,1803.39,0.060547,89.347,1,0.616427,0.026632,3.2795
12.4923,0.176379,1076.53,0.034668,88.637,1,0.007981,0.310509,3.4926
12.5156,0.127881,873.84,0.018066,88.036,1,0.006798,0.318799,3.3516
12.5388,0.097975,1100.55,0.03418,87.993,1,0.000489,0.264823,3.088
12.562,0.080187,3249.89,0.055664,87.807,1,0.002116,0.199678,2.5814
12.5852,0.066632,4201.96,0.056152,87.513,1,0.00336,0.184654,3.1784
12.6084,0.060672,3790.78,0.060059,87.338,1,0.002002,0.093631,3.8366
12.6317,0.053386,1941.48,0.042969,87.947,1,0.006946,0.127766,3.6144
12.6549,0.159599,2859.69,0.041992,91.381,1,0.038307,0.997378,-0.6981
12.6781,0.246478,2561.39,0.047852,105.156,1,0.140169,0.427895,-0.2155
12.7013,0.30606,2042.73,0.056152,302.465,1,0.968103,0.215666,-1.4629
12.7245,0.353923,1784.86,0.061523,146.475,1,0.694923,0.145045,-1.287
12.7478,0.34434,1685.97,0.053223,141.762,1,0.032705,0.027448,-2.4054
12.771,0.31247,1536.91,0.055176,139.374,1,0.016985,0.097047,-3.2945
12.7942,0.289392,1671.34,0.046387,174.68,1,0.22484,0.076689,1.7613
12.8174,0.243681,1700.69,0.047852,176.647,1,0.011195,0.171498,1.7272
12.8406,0.22949,1743.77,0.04248,174.565,1,0.011858,0.059983,-0.4966
12.8639,0.23193,1953.65,0.038574,173.991,1,0.003292,0.010577,3.8982
12.8871,0.264403,2022.85,0.058105,174.135,1,0.000829,0.130852,-2.8268
12.9103,0.304154,2371.52,0.054199,399.415,0,,,
12.9335,0.324129,2307.72,0.044922,95.636,1,,,-1.538
12.9567,0.311679,1509.33,0.041016,89.199,1,0.06965,0.039163,-0.8022
12.98,0.272668,688.81,0.015625,90.082,1,0.009853,0.133519,-1.2142
13.0032,0.236088,509.72,0.008789,94.44,1,0.047236,0.1438,3.2653
13.0264,0.189026,697.45,0.040039,91.98,1,0.026395,0.221409,3.5789
13.0496,0.182912,2495.42,0.041016,93.146,1,0.012597,0.03288,2.0211
13.0728,0.162647,3421.69,0.041992,99.419,1,0.065153,0.117289,6.378
13.0961,0.126793,2402.31,0.041504,98.695,1,0.007309,0.247741,7.9258
13.1193,0.129009,1064.52,0.01416,94.763,1,0.040651,0.017322,3.9833
13.1425,0.164056,2807.76,0.051758,64.853,0,,,
13.1657,0.159234,2945.33,0.084473,369.997,1,,,-3.2541
13.1889,0.172549,2695.37,0.120605,318.487,1,0.149631,0.080261,-4.8457
13.2122,0.17856,2594.14,0.141113,320.006,1,0.004756,0.034242,-2.4796
13.2354,0.139819,2427.82,0.12793,160.675,1,0.662941,0.243365,0.9404
13.2586,0.135474,2261.48,0.116211,174.588,1,0.082999,0.031568,2.7246
13.2818,0.125471,2289.27,0.099609,176.306,1,0.009796,0.076663,5.0439
13.305,0.112183,2535.62,0.100586,176.148,1,0.0009,0.11183,5.7533
13.3283,0.104078,2863.05,0.102051,174.823,1,0.007548,0.074958,5.2419
13.3515,0.097422,2910.84,0.116699,174.355,1,0.002685,0.066063,-2.6345
13.3747,0.084627,2795.07,0.144531,172.772,1,0.009121,0.14056,-0.2712
13.3979,0.07086,3120.32,0.137207,171.033,1,0.010113,0.177089,-2.0911
13.4211,0.05404,3076.26,0.125488,150.485,1,0.127822,0.269339,-3.2619
13.4444,0.032942,2291.67,0.118164,143.081,0,,,
13.4676,0.121953,3101.11,0.100098,115.306,1,,,-0.0026
13.4908,0.132968,2913.9,0.098145,383.066,0,,,
13.514,0.134343,2653.61,0.163574,307.26,1,,,2.7342
13.5372,0.134483,3272.18,0.210938,305.428,1,0.005981,0.001043,-3.7468
13.5605,0.059793,4831.27,0.227051,284.083,1,0.072415,0.768912,-3.2216
13.5837,0.023566,4576.59,0.25,272.438,0,,,
13.6069,0.058159,3093.22,0.232422,264.117,1,,,-7.3652
13.6301,0.156369,3125.16,0.178711,76.611,1,1.100622,0.915596,0.0621
13.6533,0.189992,2738.61,0.151855,366.384,1,1.308247,0.194153,0.2935
13.6766,0.241008,2313.58,0.121582,290.568,1,0.230814,0.236731,-1.358
13.6998,0.273208,2112.24,0.06543,291.833,1,0.004346,0.125241,3.2513
13.723,0.249137,1818.25,0.051758,243.741,1,0.179592,0.092168,0.6557
13.7462,0.246349,1753.85,0.042969,393.626,0,,,
13.7694,0.23101,1945.72,0.04248,177.335,1,,,2.3868
13.7927,0.198675,1993.94,0.039551,175.526,1,0.010251,0.150505,1.0377
13.8159,0.197556,2145.3,0.040527,175.175,1,0.002002,0.005647,0.0393
13.8391,0.199454,2300.3,0.039062,174.643,1,0.00304,0.009561,4.875
13.8623,0.167613,2199.88,0.032715,173.622,1,0.005865,0.173493,4.0287
13.8855,0.167156,2288.5,0.026367,399.417,0,,,
13.9088,0.171429,1825.22,0.018555,408.333,0,,,
13.932,0.142778,885.44,0.010254,408.333,0,,,
13.9552,0.17667,1221.28,0.02832,64.853,0,,,
13.9784,0.197616,2856.57,0.047363,64.853,0,,,
14.0016,0.177527,2798.72,0.084473,320.918,1,,,0.9367
14.0249,0.184565,2740.23,0.089844,317.495,1,0.010723,0.038874,4.7556
14.0481,0.159202,3299.02,0.067871,310.838,1,0.021191,0.147557,10.0367
14.0713,0.112217,2024.37,0.052734,408.333,0,,,
14.0945,0.11637,1272.9,0.016113,64.853,0,,,
14.1177,0.114834,1851.75,0.025879,64.853,0,,,
14.141,0.108656,2191.75,0.068848,400.115,0,,,
14.1642,0.122987,2605.64,0.087402,400.451,0,,,
14.1874,0.127018,2819.09,0.104492,158.27,1,,,-0.6493
14.2106,0.120728,2428.08,0.116699,159.601,1,0.008375,0.050783,4.5065
14.2338,0.116007,2764.89,0.102539,176.335,1,0.099629,0.039887,4.2836
14.2571,0.108944,3171.42,0.105957,177.23,1,0.005062,0.062792,5.8662
14.2803,0.100836,3109.97,0.112305,175.738,1,0.008454,0.077303,6.0747
14.3035,0.096929,3051.07,0.114258,174.632,1,0.006315,0.039512,6.3811
14.3267,0.156252,2942.91,0.115723,173.182,1,0.00834,0.468621,-6.5025
14.3499,0.229382,2595.57,0.103027,171.98,1,0.006967,0.379275,-0.4387
14.3732,0.241611,2510.3,0.081543,212.737,1,0.211883,0.051927,1.0189
14.3964,0.242609,2273.62,0.056152,213.421,1,0.003209,0.004124,4.3205
14.4196,0.204696,1763.37,0.032227,94.068,1,0.776308,0.169518,4.2975
14.4428,0.105867,1485.17,0.039062,93.056,1,0.01081,0.636448,2.8605
14.466,0.056869,1861.92,0.09082,92.459,1,0.006439,0.602183,-2.2001
14.4893,0.033685,3821.57,0.20459,92.709,0,,,
14.5125,0.022204,5080.55,0.280762,93.664,0,,,
14.5357,0.019405,5212.81,0.312988,395.007,0,,,
14.5589,0.018255,4295.35,0.312988,172.145,0,,,
14.5821,0.309549,2836.09,0.211914,173.672,1,,,-7.5079
14.6054,0.44623,1895.75,0.134766,168.738,1,0.028822,0.361697,-8.6902
14.6286,0.48468,1337.19,0.09082,108.671,1,0.433059,0.082606,-2.4982
14.6518,0.495024,1495.52,0.052246,64.853,0,,,
14.675,0.406248,1924.85,0.038574,66.208,0,,,
14.6982,0.267329,1917.31,0.048828,66.241,0,,,
14.7215,0.219411,2080.05,0.054199,67.344,0,,,
14.7447,0.234829,2109.33,0.05127,64.853,0,,,
14.7679,0.218775,2105.41,0.056641,64.853,0,,,
14.7911,0.228043,1985.42,0.053223,64.853,0,,,
14.8143,0.263258,1951.86,0.057129,64.853,0,,,
14.8376,0.289746,2434.66,0.048828,64.853,0,,,
14.8608,0.33422,2272.08,0.041016,68.087,0,,,
14.884,0.356705,1627.03,0.030762,89.513,1,,,-1.1489
14.9072,0.339378,715.44,0.015137,94.915,1,0.058582,0.049786,-1.2623
14.9304,0.31241,387.3,0.008789,91.509,1,0.036536,0.08275,0.6518
14.9537,0.28451,417.45,0.013184,81.09,1,0.120733,0.093478,1.6275
14.9769,0.247554,1605.21,0.024902,79.459,1,0.020317,0.138917,2.5395
15.0001,0.241299,2727.83,0.024902,64.853,0,,,
15.0233,0.247675,2332.89,0.024414,64.853,0,,,
15.0465,0.224164,919.08,0.022949,64.853,0,,,
15.0698,0.401589,1274.94,0.01416,64.853,0,,,
15.093,0.468594,1593.04,0.019043,64.853,0,,,
15.1162,0.479766,1462.13,0.029785,111.449,1,,,-0.9382
15.1394,0.480925,1594.63,0.037598,64.853,0,,,
15.1626,0.356392,1910.36,0.041016,64.853,0,,,
15.1859,0.252379,1669.09,0.044922,64.853,0,,,
15.2091,0.207645,1742.61,0.044434,64.853,0,,,
15.2323,0.208241,1906.36,0.042969,64.853,0,,,
15.2555,0.185488,2067.66,0.04834,408.333,0,,,
15.2787,0.177119,1963.4,0.055176,67.047,0,,,
15.302,0.171853,1888.35,0.05957,66.692,0,,,
15.3252,0.148718,2246.77,0.053223,281.133,1,,,0.6362
15.3484,0.125549,2351.03,0.040527,282.72,1,0.00563,0.168949,4.3664
15.3716,0.103289,1776.26,0.02832,292.775,1,0.034943,0.194551,4.1225
15.3948,0.122148,2016.64,0.034668,64.853,0,,,
15.418,0.154207,2693.17,0.04248,93.609,1,,,-0.0628
15.4413,0.177803,2431.84,0.050293,299.982,1,1.048669,0.14214,-3.048
15.4645,0.183655,2005.46,0.057129,153.233,1,0.64759,0.032378,1.0978
15.4877,0.158782,2791.76,0.047852,91.081,1,0.50879,0.14527,0.522
15.5109,0.121101,2865.42,0.040527,88.9,1,0.024234,0.269262,-0.8942
15.5341,0.078573,1517.01,0.046875,87.717,1,0.013403,0.425973,2.3466
15.5574,0.352739,1400.3,0.041992,88.455,1,0.008378,1.27131,-3.5564
15.5806,0.434394,1279.16,0.038574,215.069,1,0.834298,0.207475,-6.4516
15.6038,0.452492,1293.48,0.04834,117.401,1,0.587534,0.040813,0.2582
15.627,0.462175,1636.43,0.044434,64.853,0,,,
15.6502,0.316494,1815.79,0.047852,64.853,0,,,
15.6735,0.198079,1781.74,0.053223,408.333,0,,,
15.6967,0.180069,1790.24,0.047363,176.08,1,,,0.0757
15.7199,0.184354,1709.33,0.041992,175.932,1,0.000843,0.023514,1.8164
15.7431,0.174681,1755.13,0.04834,174.752,1,0.006726,0.05388,0.7034
15.7663,0.190451,1989.79,0.044922,174.36,1,0.00225,0.086379,1.471
15.7896,0.191653,2102.81,0.041504,173.698,1,0.003805,0.006291,5.6441
15.8128,0.171133,2048.78,0.036621,408.333,0,,,
15.836,0.186481,1896.9,0.02002,408.333,0,,,
15.8592,0.188788,1118.3,0.009277,408.333,0,,,
15.8824,0.171802,583.66,0.007812,408.333,0,,,
15.9057,0.219552,2472.9,0.039551,64.853,0,,,
15.9289,0.225718,2815.9,0.050293,310.599,1,,,2.713
15.9521,0.207757,2635.51,0.055664,321.32,1,0.033932,0.082868,5.8217
15.9753,0.218473,2897.06,0.050781,325.846,1,0.013986,0.050284,6.5708
15.9985,0.181398,2298.38,0.019531,408.333,0,,,
16.0218,0.146841,922.87,0.015625,64.853,0,,,
16.045,0.15597,1604.32,0.022461,64.853,0,,,
16.0682,0.148276,2144.15,0.039551,408.333,0,,,
16.0914,0.13813,2246.72,0.067383,408.333,0,,,
16.1146,0.150585,2450.2,0.077637,408.333,0,,,
16.1379,0.144844,2293.62,0.083984,160.557,1,,,3.0899
16.1611,0.130874,2174.59,0.091797,175.301,1,0.0878,0.101337,3.3985
16.1843,0.126745,2301.22,0.083008,175.626,1,0.001852,0.032055,5.0356
16.2075,0.114751,2526.62,0.093262,174.755,1,0.004975,0.099334,2.2806
16.2307,0.107073,2689.86,0.109375,174.36,1,0.002264,0.069229,1.4352
16.254,0.106633,2766.71,0.116211,173.537,1,0.004731,0.004112,-1.5275
16.2772,0.216883,2575.31,0.118164,173.078,1,0.002648,0.681573,-1.1357
16.3004,0.240643,2498.67,0.102051,173.333,1,0.001471,0.10386,0.9437
16.3236,0.248087,2262.15,0.070801,89.38,1,0.639125,0.030465,2.8291
16.3468,0.249516,1691.17,0.041016,89.436,1,0.000633,0.005744,3.4111
16.3701,0.158367,1059.64,0.020508,88.784,1,0.007316,0.446936,4.245
16.3933,0.113413,840.75,0.012207,88.351,1,0.004897,0.330814,3.0118
16.4165,0.086993,1619.61,0.040527,88.695,1,0.00389,0.263664,2.7691
16.4397,0.071645,3932.75,0.046387,89.002,1,0.003452,0.193501,3.8171
16.4629,0.062538,4492.74,0.049316,87.756,1,0.014096,0.135731,4.2553
16.4862,0.0566,3558.16,0.051758,89.42,1,0.018785,0.099685,4.1058
16.5094,0.071762,2054.87,0.046875,87.723,1,0.019162,0.236236,-5.7528
16.5326,0.201739,2897.77,0.058594,87.542,1,0.002063,0.950468,-5.197
16.5558,0.261627,2472.68,0.066895,345.719,1,1.191785,0.258491,-0.8018
16.579,0.314536,1993.04,0.069824,152.75,1,0.774245,0.183658,-1.7766
16.6023,0.346059,1907.29,0.048828,145.702,1,0.047232,0.09544,-1.1074
16.6255,0.306972,1866.36,0.04541,145.331,1,0.002553,0.119712,-0.9832
16.6487,0.279222,1992.88,0.044922,152.57,1,0.048599,0.094678,-1.8816
16.6719,0.252426,2097.18,0.043945,175.58,1,0.140243,0.100801,2.5992
16.6951,0.21783,2036.66,0.048828,175.917,1,0.001916,0.147136,2.6084
16.7184,0.214947,2239.5,0.048828,175.327,1,0.003359,0.013324,1.0143
16.7416,0.238446,2283.69,0.054199,173.968,1,0.007777,0.103659,0.8605
16.7648,0.276116,2413.39,0.05957,400.206,0,,,
16.788,0.311343,2470.59,0.051758,408.333,0,,,
16.8112,0.325545,2103.64,0.036621,89.486,1,,,-0.915
16.8345,0.306713,1000.44,0.02002,88.998,1,0.005464,0.059572,-0.2178
16.8577,0.265471,521.22,0.007812,92.809,1,0.041919,0.144157,-0.0899
16.8809,0.232149,438.13,0.005371,90.273,1,0.027697,0.133926,4.1485
16.9041,0.199071,1080.49,0.043945,94.211,1,0.042693,0.153414,4.029
16.9273,0.187829,2939.37,0.042969,98.542,1,0.044936,0.058112,2.2599
16.9506,0.170412,3289.22,0.043457,91.826,1,0.07056,0.097237,7.0515
16.9738,0.136838,1843.96,0.044922,96.747,1,0.05219,0.218544,6.3468
16.997,0.155559,1143.38,0.020508,99.752,1,0.030587,0.128046,-1.5929
17.0202,0.176568,2822.2,0.064941,65.073,0,,,
17.0434,0.171166,2795.54,0.100098,318.268,1,,,-4.2717
17.0667,0.182005,2566.67,0.118652,317.425,1,0.00265,0.061379,-2.3345
17.0899,0.167628,2434.42,0.127441,227.987,1,0.327965,0.082238,-0.4652
17.1131,0.133716,2393.61,0.10498,408.333,0,,,
17.1363,0.130172,2745.41,0.091797,175.514,1,,,4.2251
17.1595,0.121546,2882.91,0.094238,176.623,1,0.006302,0.068535,5.5898
17.1828,0.111467,2929.85,0.106934,174.801,1,0.010371,0.086511,5.2799
17.206,0.106941,3090.8,0.117676,173.911,1,0.005106,0.041443,4.2116
17.2292,0.098246,3098.78,0.138672,173.409,1,0.002888,0.084751,-2.8091
17.2524,0.085011,2984.44,0.154297,172.354,1,0.006105,0.144443,-0.0737
17.2756,0.069715,3108.6,0.146973,166.399,1,0.035157,0.197718,-2.6098
17.2989,0.050752,2825.75,0.139648,149.094,1,0.1097,0.314829,-2.2191
17.3221,0.064464,2540.22,0.136719,144.875,1,0.028702,0.238034,-7.8793
17.3453,0.125871,3053.46,0.117676,141.527,1,0.023386,0.645243,1.0571
17.3685,0.131258,2813.28,0.103516,365.785,1,0.884106,0.041901,3.953
17.3917,0.132469,2513.56,0.183105,284.943,1,0.248466,0.009185,-0.4118
17.415,0.119609,3861.85,0.209473,285.565,1,0.00218,0.102026,-6.4645
17.4382,0.04415,4830.76,0.227051,294.113,0,,,
17.4614,0.020503,4007.36,0.282715,77.612,0,,,
17.4846,0.088676,3355.8,0.229004,268.087,1,,,-7.1701
17.5078,0.163366,2980.83,0.182617,172.346,1,0.43476,0.592679,-0.9325
17.5311,0.20501,2587.27,0.161621,295.728,1,0.527191,0.226091,-0.4116
17.5543,0.249863,2230.52,0.106445,295.446,1,0.000954,0.197213,-0.5394
17.5775,0.273838,2172.78,0.061035,292.364,1,0.010487,0.091558,3.1995
17.6007,0.255698,1890.06,0.049805,399.519,0,,,
17.6239,0.247633,1827.28,0.046875,394.561,0,,,
17.6472,0.235443,1971.57,0.040527,408.333,0,,,
17.6704,0.201316,2099.22,0.046387,173.689,1,,,1.894
17.6936,0.202833,2209.81,0.044434,175.283,1,,,0.3304
17.7168,0.201837,2066.42,0.041504,408.333,0,,,
17.74,0.169906,2086.33,0.041992,408.333,0,,,
17.7633,0.176516,2254.04,0.03125,408.333,0,,,
17.7865,0.171611,1673.77,0.024902,408.333,0,,,
17.8097,0.142969,971.25,0.017578,292.596,1,,,4.0327
17.8329,0.195482,1916.24,0.036621,64.853,0,,,
17.8561,0.199633,2834.95,0.058105,66.497,0,,,
17.8794,0.183747,2757.69,0.095703,317.206,1,,,0.0713
17.9026,0.195951,2984.23,0.092285,318.409,1,0.003788,0.064279,5.4207
17.9258,0.14477,3173.03,0.062988,353.713,1,0.105051,0.300426,8.0774
17.949,0.113087,1514.51,0.040039,408.333,0,,,
17.9722,0.120928,1173.25,0.005371,64.853,0,,,
17.9955,0.105884,1708.01,0.031738,64.853,0,,,
18.0187,0.106725,2466.07,0.071289,408.333,0,,,
18.0419,0.124601,2686.0,0.092285,408.333,0,,,
18.0651,0.127147,2457.48,0.109863,408.333,0,,,
18.0883,0.132362,2396.37,0.10791,158.093,1,,,5.1438
18.1116,0.136433,2667.23,0.098145,176.802,1,0.111727,0.03029,3.6719
18.1348,0.127761,2671.83,0.096191,177.387,1,0.003306,0.065644,2.7555
18.158,0.119443,2760.86,0.108398,179.224,1,0.010299,0.067297,5.6865
18.1812,0.110157,2948.38,0.123047,179.387,1,0.000913,0.080894,5.709
18.2044,0.194362,3059.09,0.122559,174.02,1,0.030377,0.553038,-1.7227
18.2277,0.231263,2733.8,0.120605,173.316,1,0.004049,0.173398,1.0214
18.2509,0.237962,2651.61,0.094727,200.102,1,0.14346,0.028556,2.2777
18.2741,0.236926,2365.69,0.061035,199.676,1,0.002129,0.004366,4.2438
18.2973,0.163224,2037.95,0.037109,93.412,1,0.725136,0.368372,3.7627
18.3205,0.089251,1645.49,0.036133,92.829,1,0.006257,0.585979,1.3173
18.3438,0.049951,1690.84,0.112305,92.37,0,,,
18.367,0.028959,4455.41,0.211426,92.632,0,,,
18.3902,0.021055,5279.0,0.269531,229.409,0,,,
18.4134,0.019003,5135.28,0.3125,172.226,0,,,
18.4366,0.064026,3687.17,0.305176,172.291,1,,,-7.1565
18.4599,0.173425,2982.95,0.212891,175.245,1,0.017003,0.921451,-0.74
18.4831,0.243166,2447.98,0.162598,365.793,1,0.704376,0.334817,-0.3579
18.5063,0.286386,2032.93,0.118164,153.233,1,0.819073,0.163233,-0.4207
18.5295,0.299863,2162.63,0.062988,148.72,1,0.029888,0.045974,-3.2601
18.5527,0.281048,2103.79,0.05957,148.552,1,0.001134,0.064777,-3.5005
18.576,0.255949,1891.4,0.058594,156.614,1,0.052838,0.093481,-2.0723
18.5992,0.225415,2014.96,0.0625,69.088,0,,,
18.6224,0.23171,2145.87,0.058594,64.853,0,,,
18.6456,0.237916,2143.67,0.061035,64.853,0,,,
18.6688,0.242976,2228.28,0.060059,64.853,0,,,
18.6921,0.284109,2389.97,0.054688,67.351,0,,,
18.7153,0.324789,2125.48,0.041504,64.853,0,,,
18.7385,0.34378,1783.92,0.032227,101.283,1,,,-3.0812
18.7617,0.341794,1090.43,0.022461,94.574,1,0.068509,0.005791,-1.4267
18.7849,0.34417,631.18,0.027832,89.706,1,0.052831,0.006926,-2.0147
18.8082,0.319787,2100.12,0.032715,95.27,1,0.060152,0.073449,0.0736
18.8314,0.295687,2345.48,0.040527,96.344,1,0.011212,0.078313,1.0598
18.8546,0.283634,2123.01,0.04834,77.173,1,0.220964,0.041612,2.6523
18.8778,0.253656,2639.73,0.037109,65.879,0,,,
18.901,0.239567,1984.98,0.032227,64.853,0,,,
18.9243,0.227961,1102.15,0.037109,69.731,0,,,
18.9475,0.257246,2370.48,0.051758,65.196,0,,,
18.9707,0.262736,2546.28,0.050781,64.853,0,,,
18.9939,0.257507,2090.41,0.058105,64.853,0,,,
19.0171,0.253974,1364.57,0.061035,67.477,0,,,
19.0404,0.224886,1424.91,0.047363,65.321,0,,,
19.0636,0.201274,1460.63,0.054199,65.211,0,,,
19.0868,0.181377,1613.87,0.060547,178.159,1,,,-2.7238
19.11,0.169839,1726.81,0.056641,88.209,1,0.675377,0.065702,0.0187
19.1332,0.157713,1819.81,0.059082,176.064,1,0.664878,0.074037,-1.6723
19.1565,0.152691,1837.59,0.061523,175.406,1,0.003747,0.032357,-0.8637
19.1797,0.155915,1687.26,0.055176,175.124,1,0.001609,0.020889,1.3403
19.2029,0.16498,1604.35,0.053223,173.222,1,0.010916,0.056501,3.4015
19.2261,0.174054,1619.6,0.046875,156.664,1,0.100387,0.05353,1.7675
19.2493,0.172241,1408.81,0.039551,150.496,1,0.040161,0.010472,4.3264
19.2726,0.155392,1373.7,0.041992,140.018,1,0.072135,0.102851,0.8617
